data,algorithm,split,source_row,y_pred
feature selected,PyTorch_TabularMLP,Train,133,8.163326263427734
feature selected,PyTorch_TabularMLP,Train,483,1.0546035766601562
feature selected,PyTorch_TabularMLP,Train,391,260.15521240234375
feature selected,PyTorch_TabularMLP,Train,18,189.3673095703125
feature selected,PyTorch_TabularMLP,Train,396,163.66073608398438
feature selected,PyTorch_TabularMLP,Train,355,10.77585220336914
feature selected,PyTorch_TabularMLP,Train,636,204.61346435546875
feature selected,PyTorch_TabularMLP,Train,547,3.136425018310547
feature selected,PyTorch_TabularMLP,Train,204,8.734931945800781
feature selected,PyTorch_TabularMLP,Train,468,1.907653809
feature selected,PyTorch_TabularMLP,Train,561,18.962997436523438
feature selected,PyTorch_TabularMLP,Train,183,58.73479080200195
feature selected,PyTorch_TabularMLP,Train,159,93.62399291992188
feature selected,PyTorch_TabularMLP,Train,117,12.975448608398438
feature selected,PyTorch_TabularMLP,Train,394,182.89068603515625
feature selected,PyTorch_TabularMLP,Train,527,0.3161773681640625
feature selected,PyTorch_TabularMLP,Train,371,7.743801116943359
feature selected,PyTorch_TabularMLP,Train,333,8.795230865478516
feature selected,PyTorch_TabularMLP,Train,45,73.00862121582031
feature selected,PyTorch_TabularMLP,Train,327,9.267944336
feature selected,PyTorch_TabularMLP,Train,536,1.2728462219238281
feature selected,PyTorch_TabularMLP,Train,671,4.186092376708984
feature selected,PyTorch_TabularMLP,Train,623,5.139766693115234
feature selected,PyTorch_TabularMLP,Train,221,20.132431030273438
feature selected,PyTorch_TabularMLP,Train,512,1.1449813842773438
feature selected,PyTorch_TabularMLP,Train,206,30.27967643737793
feature selected,PyTorch_TabularMLP,Train,612,188.7425537109375
feature selected,PyTorch_TabularMLP,Train,466,1.4288711547851562
feature selected,PyTorch_TabularMLP,Train,346,11.75063705444336
feature selected,PyTorch_TabularMLP,Train,233,3.6010284423828125
feature selected,PyTorch_TabularMLP,Train,532,0.8304061889648438
feature selected,PyTorch_TabularMLP,Train,370,11.12734603881836
feature selected,PyTorch_TabularMLP,Train,475,4.041294097900391
feature selected,PyTorch_TabularMLP,Train,87,15.148700714111328
feature selected,PyTorch_TabularMLP,Train,534,1.1803665161132812
feature selected,PyTorch_TabularMLP,Train,302,0.9120407104492188
feature selected,PyTorch_TabularMLP,Train,665,11.136425018310547
feature selected,PyTorch_TabularMLP,Train,314,88.94110107421875
feature selected,PyTorch_TabularMLP,Train,219,130.8948974609375
feature selected,PyTorch_TabularMLP,Train,537,0.6568489074707031
feature selected,PyTorch_TabularMLP,Train,142,5.944366455078125
feature selected,PyTorch_TabularMLP,Train,388,192.42202758789062
feature selected,PyTorch_TabularMLP,Train,465,1.6327743530273438
feature selected,PyTorch_TabularMLP,Train,588,208.59634399414062
feature selected,PyTorch_TabularMLP,Train,108,16.130897521972656
feature selected,PyTorch_TabularMLP,Train,40,188.32748413085938
feature selected,PyTorch_TabularMLP,Train,14,183.9720458984375
feature selected,PyTorch_TabularMLP,Train,322,9.007698059082031
feature selected,PyTorch_TabularMLP,Train,438,2.0330047607421875
feature selected,PyTorch_TabularMLP,Train,622,4.269294738769531
feature selected,PyTorch_TabularMLP,Train,440,2.318675994873047
feature selected,PyTorch_TabularMLP,Train,384,243.29254150390625
feature selected,PyTorch_TabularMLP,Train,185,16.78366470336914
feature selected,PyTorch_TabularMLP,Train,192,74.33854675292969
feature selected,PyTorch_TabularMLP,Train,105,15.245735168457031
feature selected,PyTorch_TabularMLP,Train,223,61.36802673339844
feature selected,PyTorch_TabularMLP,Train,581,203.23931884765625
feature selected,PyTorch_TabularMLP,Train,30,186.80514526367188
feature selected,PyTorch_TabularMLP,Train,262,43.909786224365234
feature selected,PyTorch_TabularMLP,Train,116,12.771617889404297
feature selected,PyTorch_TabularMLP,Train,550,18.455585479736328
feature selected,PyTorch_TabularMLP,Train,401,224.69989013671875
feature selected,PyTorch_TabularMLP,Train,34,149.8637237548828
feature selected,PyTorch_TabularMLP,Train,269,13.814624786376953
feature selected,PyTorch_TabularMLP,Train,257,61.36802673339844
feature selected,PyTorch_TabularMLP,Train,408,2.063110352
feature selected,PyTorch_TabularMLP,Train,43,33.78790283203125
feature selected,PyTorch_TabularMLP,Train,517,0.9455947875976562
feature selected,PyTorch_TabularMLP,Train,247,11.10921859741211
feature selected,PyTorch_TabularMLP,Train,529,0.478485107
feature selected,PyTorch_TabularMLP,Train,97,15.302623748779297
feature selected,PyTorch_TabularMLP,Train,655,6.5704193115234375
feature selected,PyTorch_TabularMLP,Train,584,205.1702880859375
feature selected,PyTorch_TabularMLP,Train,462,1.640106201171875
feature selected,PyTorch_TabularMLP,Train,637,205.30661010742188
feature selected,PyTorch_TabularMLP,Train,557,25.722225189208984
feature selected,PyTorch_TabularMLP,Train,443,1.4822349548339844
feature selected,PyTorch_TabularMLP,Train,640,7.590000152587891
feature selected,PyTorch_TabularMLP,Train,301,88.94110107421875
feature selected,PyTorch_TabularMLP,Train,398,193.14242553710938
feature selected,PyTorch_TabularMLP,Train,377,28.291473388671875
feature selected,PyTorch_TabularMLP,Train,297,187.02517700195312
feature selected,PyTorch_TabularMLP,Train,230,1.145690918
feature selected,PyTorch_TabularMLP,Train,201,111.23890686035156
feature selected,PyTorch_TabularMLP,Train,454,1.4071388244628906
feature selected,PyTorch_TabularMLP,Train,589,208.96524047851562
feature selected,PyTorch_TabularMLP,Train,378,232.75839233398438
feature selected,PyTorch_TabularMLP,Train,186,37.00245666503906
feature selected,PyTorch_TabularMLP,Train,456,0.9941902160644531
feature selected,PyTorch_TabularMLP,Train,254,23.745399475097656
feature selected,PyTorch_TabularMLP,Train,498,1.3731498718261719
feature selected,PyTorch_TabularMLP,Train,614,28.84040641784668
feature selected,PyTorch_TabularMLP,Train,564,19.37515640258789
feature selected,PyTorch_TabularMLP,Train,386,262.1927490234375
